fecha,region,categoria,canal,cantidad,precio_unitario,metodo_pago,cliente_id,venta_total,descuento_porcentaje,descuento_monto,venta_neta,satisfaccion
2024-11-26,Antofagasta,Alimentos,E-commerce,5,7949.456872915759,Tarjeta Crédito,2314,39747.284364578794,3.1711399940680742,1260.4420310411247,38486.84233353767,3.0
2024-05-07,Metropolitana,Ropa,Tienda Física,2,34752.13572119702,Tarjeta Débito,3898,69504.27144239403,0.0,0.0,69504.27144239403,1.0
2024-12-13,Araucanía,Hogar,Telefónico,9,75626.96892691881,Tarjeta Crédito,3885,680642.7203422693,13.778326035758145,93781.17314741139,586861.5471948578,3.0
2024-08-18,Antofagasta,Electrónica,E-commerce,7,132346.60782119026,Tarjeta Débito,3215,926426.2547483318,13.95106225730092,129246.303567921,797179.9511804108,4.0
2024-07-08,Araucanía,Electrónica,Tienda Física,4,81451.99674284819,Efectivo,1949,325807.98697139276,11.59244537050872,37769.112902412875,288038.8740689799,4.0
2024-08-12,Antofagasta,Alimentos,E-commerce,4,139831.21993261247,Tarjeta Crédito,1620,559324.8797304499,8.447869286545366,47251.03472675548,512073.8450036944,3.0
2024-10-09,Araucanía,Alimentos,Tienda Física,2,75150.55000450547,Efectivo,1427,150301.10000901093,13.936486490904809,20946.692498437136,129354.4075105738,2.0
2024-04-30,Valparaíso,Deportes,Telefónico,5,76115.11902671274,Tarjeta Débito,2725,380575.5951335637,7.915169281511924,30123.20259894302,350452.39253462065,4.0
2024-04-25,Metropolitana,Ropa,Telefónico,4,22363.284332577125,Tarjeta Débito,3537,89453.1373303085,0.0,0.0,89453.1373303085,2.0
2024-08-20,Metropolitana,Ropa,E-commerce,1,121385.15540207188,Tarjeta Débito,3402,121385.15540207188,10.627115433422029,12899.740583616893,108485.41481845498,2.0
2024-09-15,Biobío,Electrónica,E-commerce,8,40809.98480772406,Tarjeta Débito,3243,326479.8784617925,5.997309723438824,19580.009496060335,306899.86896573217,4.0
2024-12-24,Araucanía,Ropa,Tienda Física,3,135443.8109589857,Transferencia,1544,406331.4328769571,14.219556301327502,57778.526867929686,348552.90600902744,1.0
2024-07-16,Metropolitana,Ropa,Telefónico,6,137069.51194790745,Tarjeta Débito,3764,822417.0716874447,6.407704577712133,52698.05635040246,769719.0153370423,2.0
2024-05-16,Araucanía,Deportes,E-commerce,4,141779.9662217517,Tarjeta Crédito,1823,567119.8648870068,7.248968057304072,41110.33785228514,526009.5270347217,2.0
2024-11-13,Biobío,Electrónica,E-commerce,9,80433.42091994805,Tarjeta Débito,3979,723900.7882795325,10.58134158128215,76598.41511745143,647302.373162081,3.0
2024-06-13,Biobío,Ropa,Telefónico,7,103178.59879362844,Efectivo,4765,722250.1915553991,12.640930002129815,91299.1411547665,630951.0504006326,2.0
2024-08-12,Valparaíso,Ropa,Telefónico,9,117884.8026089412,Transferencia,2002,1060963.2234804707,11.193513059362989,118759.05697532502,942204.1665051457,5.0
2024-11-02,Valparaíso,Ropa,E-commerce,3,23997.119704317513,Tarjeta Crédito,1658,71991.35911295254,0.09078982803539415,65.36083113899268,71925.99828181355,1.0
2024-08-21,Metropolitana,Ropa,Tienda Física,1,92138.7932746371,Transferencia,3986,92138.7932746371,0.0,0.0,92138.7932746371,5.0
2024-06-20,Metropolitana,Alimentos,Telefónico,5,9973.195688980191,Transferencia,3827,49865.97844490096,,0.0,49865.97844490096,4.0
2024-05-31,Metropolitana,Electrónica,E-commerce,3,77147.08209136526,Transferencia,3058,231441.24627409579,7.321339128001561,16944.59852179983,214496.64775229595,1.0
2024-11-10,Metropolitana,Alimentos,Telefónico,6,27452.188834932975,Efectivo,4653,164713.13300959783,5.009430425274903,8251.189799406315,156461.94321019153,4.0
2024-06-08,Valparaíso,Ropa,E-commerce,8,31523.824264502284,Transferencia,4327,252190.59411601827,12.571505803074391,31704.155174103016,220486.43894191526,3.0
2024-04-05,Valparaíso,Alimentos,Tienda Física,4,57931.89717042722,Transferencia,3443,231727.58868170888,14.852073259110938,34416.351232578665,197311.23744913022,3.0
2024-08-20,Metropolitana,Alimentos,Tienda Física,5,67703.38917389294,Tarjeta Débito,1730,338516.94586946466,13.099131203060905,44342.77888403583,294174.16698542883,5.0
2024-06-28,Araucanía,Hogar,E-commerce,5,95360.00155716715,Efectivo,2832,476800.00778583577,9.602066181566153,45782.652301308524,431017.35548452724,4.0
2024-04-22,Metropolitana,Hogar,E-commerce,4,15792.120673584772,Tarjeta Crédito,1408,63168.48269433909,3.61230655169477,2281.839238973788,60886.6434553653,1.0
2024-11-13,Antofagasta,Deportes,Tienda Física,4,78035.30537942947,Tarjeta Crédito,3409,312141.2215177179,14.037672613991067,43817.36276996988,268323.858747748,5.0
2024-02-21,Antofagasta,Ropa,E-commerce,4,31480.64388669966,Tarjeta Crédito,4330,125922.57554679865,9.0984767311835,11457.036235432439,114465.53931136621,4.0
2024-09-24,Metropolitana,Deportes,Tienda Física,4,88226.40037960258,Efectivo,4074,352905.6015184103,10.249340842434675,36170.49795166619,316735.10356674413,4.0
2024-10-21,Valparaíso,Electrónica,E-commerce,4,97423.6687778716,Tarjeta Crédito,1083,389694.6751114864,9.771297673956832,38078.226724702305,351616.4483867841,1.0
2024-04-22,Metropolitana,Ropa,Tienda Física,5,85722.84220016381,Efectivo,3203,428614.21100081905,9.47623872665525,40616.505850807465,387997.7051500116,3.0
2024-04-10,Biobío,Alimentos,Tienda Física,2,112052.84901935462,Tarjeta Débito,4734,224105.69803870923,12.751907692939056,28577.751748512936,195527.9462901963,4.0
2024-04-22,Biobío,Deportes,Tienda Física,2,53663.340414930695,Tarjeta Débito,4247,107326.68082986139,10.267689072694921,11019.969879653832,96306.71095020756,5.0
2024-03-21,Metropolitana,Hogar,Tienda Física,9,115940.45578680398,Efectivo,1706,1043464.1020812358,8.167171220252161,85221.49983884134,958242.6022423945,5.0
2024-07-05,Biobío,Alimentos,Tienda Física,2,67751.22684768809,Tarjeta Crédito,2961,135502.45369537617,7.581581676584783,10273.22920069142,125229.22449468475,1.0
2024-04-22,Metropolitana,Ropa,Tienda Física,6,75206.75225677654,Efectivo,3519,451240.5135406592,5.377473169674333,24265.337546349627,426975.1759943096,2.0
2024-01-02,Metropolitana,Electrónica,Tienda Física,2,98974.80845285536,Efectivo,3666,197949.61690571072,10.831951618830459,21441.806732886824,176507.8101728239,1.0
2024-05-09,Biobío,Ropa,Telefónico,5,7661.965679887474,Transferencia,2447,38309.82839943737,0.0,0.0,38309.82839943737,3.0
2024-08-07,Metropolitana,Ropa,E-commerce,4,99829.162105936,Efectivo,1133,399316.648423744,,29148.574587659336,370168.0738360847,4.0
2024-02-23,Biobío,Deportes,Tienda Física,7,94694.84661545673,Transferencia,1787,662863.9263081971,6.4813392201638305,42962.459632131046,619901.466676066,5.0
2024-12-08,Valparaíso,Ropa,Telefónico,7,49927.83192922559,Tarjeta Débito,3954,349494.82350457914,11.538299638276776,40325.759956224916,309169.0635483542,2.0
2024-08-11,Antofagasta,Electrónica,Tienda Física,6,17440.171310425976,Transferencia,1863,104641.02786255586,11.812092578215488,12360.295085921362,92280.7327766345,5.0
2024-08-12,Metropolitana,Electrónica,E-commerce,5,18185.640237390966,Efectivo,4451,90928.20118695483,4.177677506340834,3798.6870079077516,87129.51417904708,2.0
2024-05-05,Valparaíso,Hogar,E-commerce,1,138867.44331285814,Tarjeta Débito,1666,138867.44331285814,12.52154892257666,17388.354851950942,121479.0884609072,2.0
2024-05-09,Biobío,Hogar,Tienda Física,3,104945.50157774639,Transferencia,1276,314836.5047332392,10.035768963385916,31596.264227427448,283240.24050581176,4.0
2024-02-22,Valparaíso,Alimentos,Tienda Física,9,23429.878996757358,Efectivo,4307,210868.9109708162,13.940546052038865,29396.27764331947,181472.63332749673,2.0
2024-06-20,Antofagasta,Hogar,Tienda Física,1,56724.85954979142,Tarjeta Débito,2775,56724.85954979142,0.0,0.0,56724.85954979142,2.0
2024-08-05,Biobío,Deportes,Tienda Física,5,90910.03411573148,Transferencia,1881,454550.1705786574,14.363427533982279,65288.98435665829,389261.1862219991,4.0
2024-06-08,Biobío,Deportes,E-commerce,2,126157.89723814407,Efectivo,3060,252315.79447628814,13.073709397924894,32987.03373489534,219328.7607413928,2.0
2024-07-16,Araucanía,Ropa,Tienda Física,4,11330.834663386237,Efectivo,3389,45323.338653544946,0.0,0.0,45323.338653544946,1.0
2024-09-03,Antofagasta,Deportes,Tienda Física,1,39311.804063151285,Tarjeta Crédito,3082,39311.804063151285,0.0,0.0,39311.804063151285,1.0
2024-11-19,Antofagasta,Alimentos,Tienda Física,3,134013.6035928301,Tarjeta Crédito,3606,402040.81077849027,11.355934820081872,45655.49242213405,356385.31835635623,5.0
2024-07-21,Biobío,Ropa,Tienda Física,7,6329.00477665339,Transferencia,2237,44303.03343657373,0.0,0.0,44303.03343657373,3.0
2024-07-02,Araucanía,Electrónica,E-commerce,3,34202.86990511367,Transferencia,4483,102608.60971534101,8.037209535911886,8246.868964707997,94361.740750633,1.0
2024-05-02,Metropolitana,Ropa,Tienda Física,4,144058.50551608007,Transferencia,3452,576234.0220643203,14.829449216202212,85452.33166850782,490781.69039581245,3.0
2024-09-11,Metropolitana,Ropa,E-commerce,2,93943.26774571481,Efectivo,4565,187886.53549142962,7.741361671919384,14544.976245230742,173341.55924619889,4.0
2024-10-20,Biobío,Alimentos,Tienda Física,3,42942.34816243844,,3705,128827.04448731532,7.02656921990431,9052.121454858132,119774.92303245718,2.0
2024-10-06,Metropolitana,Ropa,Tienda Física,9,14713.708687397902,Efectivo,1158,132423.37818658113,9.421541137865827,12476.323052000384,119947.05513458075,4.0
2024-11-20,Valparaíso,Alimentos,E-commerce,3,9087.744364847213,Transferencia,4003,27263.23309454164,1.995708305469757,544.0946072073469,26719.138487334294,
2024-04-07,Metropolitana,Ropa,Tienda Física,5,40488.03654735445,Efectivo,4708,202440.18273677226,5.568405707123885,11272.690689026449,191167.49204774582,3.0
2024-07-16,Metropolitana,Electrónica,E-commerce,2,132815.44384039202,Efectivo,2133,265630.88768078404,14.784944646717907,39273.379708189335,226357.5079725947,5.0
2024-08-27,Araucanía,Deportes,E-commerce,4,65307.47987313887,Tarjeta Crédito,3596,261229.9194925555,10.884335564164248,28433.14103156585,232796.77846098965,2.0
2024-05-23,Antofagasta,Ropa,Tienda Física,7,109448.33852906899,Tarjeta Débito,4860,766138.369703483,10.569520916641753,80977.15523622776,685161.2144672552,1.0
2024-04-06,Metropolitana,Hogar,Tienda Física,7,138151.33013009388,Efectivo,4597,967059.3109106572,11.557962798997199,111772.35539929241,855286.9555113647,3.0
2024-07-19,Valparaíso,Ropa,Tienda Física,3,64165.866932408404,Transferencia,4032,192497.6007972252,9.970236477772065,19192.466013520996,173305.1347837042,4.0
2024-05-03,Antofagasta,Electrónica,Tienda Física,5,32735.21880042257,Tarjeta Crédito,4418,163676.09400211286,5.320635170945415,8708.607823906097,154967.48617820677,2.0
2024-07-05,Metropolitana,Ropa,Tienda Física,1,79982.09997425333,Transferencia,4815,79982.09997425333,0.0,0.0,79982.09997425333,5.0
2024-11-21,Araucanía,Ropa,Tienda Física,1,136672.1346236789,Transferencia,2851,136672.1346236789,11.123112888403968,15202.19582118325,121469.93880249564,1.0
2024-12-14,Valparaíso,Hogar,Tienda Física,5,121634.29004996658,Efectivo,4707,608171.4502498329,12.161738769564305,73964.22305045542,534207.2271993775,5.0
2024-09-15,Metropolitana,Deportes,E-commerce,9,14545.3272876573,Efectivo,1278,130907.9455889157,9.16749060624053,12000.97361468631,118906.97197422938,4.0
2024-05-27,Antofagasta,Ropa,E-commerce,1,105423.05601124937,Tarjeta Débito,3526,105423.05601124937,12.57295572071193,13254.794151715718,92168.26185953365,
2024-09-08,Metropolitana,Electrónica,E-commerce,1,87925.1407565483,Efectivo,1110,839495.5906395303,2.2397120858858215,1969.2700040565323,449453.0793397474,4.0
2024-12-11,Biobío,Ropa,Tienda Física,4,136582.1605702317,Efectivo,4707,546328.6422809268,7.270012993384206,39718.1632804029,506610.4790005239,5.0
2024-05-26,Araucanía,Deportes,Tienda Física,4,22759.8054432931,Tarjeta Débito,4996,91039.2217731724,0.0,0.0,91039.2217731724,5.0
2024-05-27,Metropolitana,Electrónica,E-commerce,2,82435.23641467521,Transferencia,3478,164870.47282935042,7.21276591066184,11891.721260982378,152978.75156836802,5.0
2024-12-17,Biobío,Electrónica,E-commerce,9,132522.09055922437,Tarjeta Débito,1541,1192698.8150330193,6.6141698768757395,78887.12574576784,1113811.6892872513,5.0
2024-07-17,Antofagasta,Electrónica,E-commerce,9,64453.44907755274,Tarjeta Débito,2138,580081.0416979747,8.719947597891618,50582.76286136722,529498.2788366075,3.0
2024-11-03,Metropolitana,Electrónica,Tienda Física,2,74889.26307126573,Tarjeta Débito,4161,149778.52614253145,13.470120353890835,20175.347735682833,129603.17840684862,1.0
2024-05-07,Antofagasta,Alimentos,E-commerce,9,15216.798261708953,Tarjeta Crédito,4283,136951.18435538057,13.279120621490643,18185.912963111008,118765.27139226955,5.0
2024-02-08,Biobío,Alimentos,E-commerce,6,45330.82786509207,Transferencia,4621,271984.9671905524,8.828242079635038,24011.491323797898,247973.47586675448,1.0
2024-12-03,Biobío,Hogar,Tienda Física,8,52053.46412949736,Tarjeta Crédito,4666,416427.7130359789,10.891187359802366,45353.92244488861,371073.7905910903,1.0
2024-12-25,Biobío,Ropa,Tienda Física,4,142042.7550680086,Tarjeta Crédito,4610,568171.0202720345,12.208163164749156,69363.24520962997,498807.77506240446,1.0
2024-05-08,Metropolitana,Hogar,E-commerce,2,45986.76727846806,Efectivo,4800,91973.53455693612,4.256411061082655,3914.7716981501076,88058.76285878601,1.0
2024-09-23,Antofagasta,Deportes,Tienda Física,2,71825.96661409954,Tarjeta Débito,1359,143651.93322819908,7.41206774628023,10647.578609715358,133004.35461848372,2.0
2024-05-30,Antofagasta,Deportes,Tienda Física,9,102339.14141682057,Tarjeta Débito,4557,921052.2727513851,6.681410858947471,61539.28656819353,859512.9861831915,4.0
2024-10-24,Biobío,Hogar,E-commerce,1,28516.588999142223,Tarjeta Crédito,3419,28516.588999142223,3.878273176630167,1105.9512220436018,27410.637777098622,5.0
2024-04-08,Araucanía,Alimentos,Telefónico,7,75534.1461355718,Efectivo,2238,528739.0229490027,14.72095993212311,77835.4597138219,450903.5632351808,3.0
2024-09-19,Biobío,Alimentos,Tienda Física,3,112088.16072400661,,2756,336264.48217201984,11.175573132096185,37579.48312239862,298684.9990496212,3.0
2024-09-08,Valparaíso,Hogar,Tienda Física,3,130694.00588892457,Efectivo,4086,392082.0176667737,14.81415721833664,58083.6465219823,333998.37114479137,5.0
2024-05-23,Biobío,Electrónica,Tienda Física,2,95807.59482605188,Transferencia,1954,191615.18965210376,8.37755987132229,16052.677235652745,175562.512416451,2.0
2024-12-11,Biobío,Ropa,E-commerce,6,102012.75972095745,Tarjeta Crédito,3306,612076.5583257447,12.030316999741315,73634.75024769362,538441.8080780511,3.0
2024-04-21,Biobío,Alimentos,Tienda Física,2,23311.1035247625,Transferencia,3825,46622.207049525,0.0,0.0,46622.207049525,1.0
2024-02-29,Araucanía,Deportes,Telefónico,4,142137.59210072033,Efectivo,4534,568550.3684028813,7.226036365412377,41083.65637647825,527466.712026403,3.0
2024-01-02,Valparaíso,Alimentos,Tienda Física,9,24223.24123524994,Efectivo,3167,218009.17111724947,7.612001712739129,16594.861839373407,201414.30927787605,5.0
2024-10-30,Metropolitana,Alimentos,Tienda Física,9,117327.57589136076,Efectivo,1975,1055948.1830222467,10.11902121269624,106851.62063510164,949096.562387145,1.0
2024-09-10,Metropolitana,Ropa,E-commerce,6,43398.366657856226,Tarjeta Débito,1912,260390.19994713736,8.196181255080713,21342.05275813446,239048.1471890029,4.0
2024-05-19,Valparaíso,Alimentos,E-commerce,4,140371.0058366815,Tarjeta Crédito,2151,561484.023346726,6.676215638405845,37485.88417382444,523998.1391729015,5.0
2024-02-06,Biobío,Alimentos,Tienda Física,7,109394.13320857454,Tarjeta Débito,1722,765758.9324600218,7.6288070198932605,58418.271194969835,707340.6612650519,2.0
2024-06-08,Biobío,Hogar,Tienda Física,1,114302.9883818635,Transferencia,3570,114302.9883818635,5.357483944658647,6123.764250823376,108179.22413104013,5.0
2024-01-09,Biobío,Ropa,Telefónico,4,36763.58009368308,Tarjeta Débito,2711,147054.3203747323,12.044236214774866,17711.569709964562,129342.75066476775,2.0
2024-08-20,Valparaíso,Alimentos,Tienda Física,5,69240.79661209832,Tarjeta Crédito,4716,346203.9830604916,9.921166570858617,34347.47383437852,311856.5092261131,1.0
2024-04-08,Biobío,Electrónica,E-commerce,8,94582.91321544653,Tarjeta Débito,1324,5916416.522001586,5.942430664045256,44964.19230289606,5946290.484309919,4.0
2024-05-26,Metropolitana,Alimentos,Tienda Física,2,116646.17463995713,Efectivo,4391,233292.34927991426,6.716939931284912,15670.10696541523,217622.24231449902,4.0
2024-10-30,Valparaíso,Electrónica,E-commerce,5,20074.10950729649,Transferencia,2529,100370.54753648245,6.02534538112644,6047.672150000763,94322.87538648168,3.0
2024-07-26,Araucanía,Ropa,E-commerce,6,144542.97088590663,Transferencia,2549,867257.8253154398,11.125928082758765,96490.48193669348,770767.3433787464,5.0
2024-05-10,Araucanía,Alimentos,Tienda Física,5,134081.99723041063,Efectivo,2073,670409.9861520531,5.942103636124938,39836.456164085845,630573.5299879672,4.0
2024-05-31,Valparaíso,Hogar,E-commerce,9,44200.54562185973,Efectivo,2945,397804.9105967376,12.54282333035216,49895.967135614155,347908.94346112345,3.0
2024-02-23,Metropolitana,Electrónica,Tienda Física,1,124300.23523968813,Efectivo,2607,124300.23523968813,5.205109193203912,6469.9629716350955,117830.27226805304,2.0
2024-04-29,Metropolitana,Hogar,Tienda Física,3,80156.9688407744,Tarjeta Crédito,3116,240470.9065223232,7.493757879958921,18020.30750652525,222450.59901579795,5.0
2024-06-09,Metropolitana,Alimentos,E-commerce,2,71961.9398264927,Tarjeta Débito,1390,143923.8796529854,13.906666758919071,20015.014329848407,123908.865323137,2.0
2024-04-25,Biobío,Electrónica,Tienda Física,3,50592.94534265379,Transferencia,3430,151778.83602796137,12.18531318122246,18494.726512821202,133284.10951514018,4.0
2024-03-15,Metropolitana,Deportes,E-commerce,9,89240.4450615809,Tarjeta Débito,1015,803164.0055542281,5.729683329256877,46018.754132832386,757145.2514213957,5.0
2024-04-22,Valparaíso,Electrónica,Tienda Física,9,110833.92206702167,Efectivo,4510,997505.2986031951,13.211261044851797,131783.02893469651,865722.2696684985,1.0
2024-04-13,Valparaíso,Deportes,Tienda Física,2,64585.27121959995,Efectivo,1845,129170.5424391999,,12827.088531052506,116343.45390814739,1.0
2024-12-05,Metropolitana,Deportes,Tienda Física,3,96236.78298620235,Tarjeta Débito,1868,288710.34895860706,13.467830271688292,38883.019774544184,249827.3291840629,4.0
